,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Fold_Enrichment,module
14,KEGG_2021_Human,Cardiac muscle contraction,24/87,3.066545524281485e-14,4.395381918136796e-13,0,0,9.40731182795699,292.714524540062,COX8A;COX7B;UQCRB;COX4I1;COX4I2;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX6C;COX6A2;COX7C;COX5A;COX7A1;COX7B2;UQCRH;COX6B1;COX7A2L;UQCRQ;UQCRC1;UQCRFS1;UQCRC2;CYC1,7.34551724137931,758
15,KEGG_2021_Human,Propanoate metabolism,16/34,4.0806454321413146e-14,5.48336729943989e-13,0,0,21.777210160351924,671.3899983737351,BCKDHA;ECHS1;BCKDHB;ACAT1;HADHA;SUCLA2;PCCA;DBT;PCCB;SUCLG2;SUCLG1;MMUT;ACSS1;DLD;HIBCH;LDHAL6A,12.530588235294116,758
16,KEGG_2021_Human,Fatty acid degradation,17/43,2.2581507693164722e-13,2.8558965611943613e-12,0,0,16.032608695652176,466.85449415234166,GCDH;ACADVL;CPT1A;ACAA2;ECHS1;ACSL1;ECI1;ACSL4;ACADSB;ACAT1;HADHB;HADHA;ALDH2;CPT2;ACADM;ACAA1;HADH,10.527151162790698,758
17,KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,20/66,6.083952095078879e-13,7.266942780233104e-12,0,0,10.690963889043925,300.7149159880798,RARS2;MTFMT;AARS2;PARS2;MARS2;GATC;GATB;QRSL1;YARS2;HARS2;FARS2;WARS2;LARS2;SARS2;NARS2;TARS2;IARS2;VARS2;CARS2;EARS2,8.068939393939395,758
18,KEGG_2021_Human,Glyoxylate and dicarboxylate metabolism,13/30,3.825390944218704e-11,4.3287318579316906e-10,0,0,18.664271815596468,447.6956951725208,GLDC;SHMT2;MDH2;SHMT1;HOGA1;ACAT1;CS;PCCA;PCCB;MMUT;ACO2;ACSS1;DLD,11.538583333333333,758
19,KEGG_2021_Human,Pyruvate metabolism,13/47,2.3939216498218238e-08,2.5734657735584604e-07,0,0,9.323866187696453,163.6128529894331,PDHA1;MDH2;GLO1;PDHB;ACAT1;ALDH2;DLAT;ME2;ACSS1;PCK1;DLD;LDHAL6A;PCK2,7.365053191489362,758
20,KEGG_2021_Human,Butanoate metabolism,9/28,8.632644370325385e-07,8.838183521999798e-06,0,0,11.501532311792138,160.59065990486874,HMGCL;HADHA;ECHS1;OXCT1;ACSM5;OXCT2;HADH;HMGCLL1;ACAT1,8.558839285714285,758
21,KEGG_2021_Human,Fatty acid elongation,8/27,7.071890832285696e-06,6.911166040642839e-05,0,0,10.210659391842436,121.0921170343466,HADHB;HADHA;ACAA2;ECHS1;THEM4;ACOT1;PPT2;HADH,7.8896296296296295,758
22,KEGG_2021_Human,Glycolysis / Gluconeogenesis,12/67,1.2078633907810268e-05,0.0001129089691382264,0,0,5.3078895691348045,60.10692608500988,PDHA1;ALDH2;ALDOC;DLAT;PDHB;ACSS1;PCK1;DLD;HK2;LDHAL6A;HK1;PCK2,4.76910447761194,758
23,KEGG_2021_Human,Synthesis and degradation of ketone bodies,5/10,2.1418935639695784e-05,0.00019187796510560808,0,0,24.17632241813602,259.9253282064949,HMGCL;OXCT1;OXCT2;HMGCLL1;ACAT1,13.31375,758
24,KEGG_2021_Human,Tryptophan metabolism,9/42,3.372519637674945e-05,0.00029003668884004525,0,0,6.617261219792866,68.13969455800357,GCDH;HADHA;ECHS1;ALDH2;DLST;HADH;DLD;ACAT1;DHTKD1,5.705892857142857,758
25,KEGG_2021_Human,Lysine degradation,11/63,3.558382699074954e-05,0.0002942508770388905,0,0,5.140545685279188,52.6577931039751,HADHA;GCDH;ECHS1;TMLHE;ALDH2;DLST;HADH;DLD;AASS;DHTKD1;ACAT1,4.649246031746032,758
26,KEGG_2021_Human,Ubiquinone and other terpenoid-quinone biosynthesis,5/11,3.797498262303487e-05,0.0003023933801463888,0,0,20.14588581024349,205.0565701647248,COQ3;COQ2;COQ7;COQ6;COQ5,12.103409090909091,758
27,KEGG_2021_Human,One carbon pool by folate,6/20,9.556779964201898e-05,0.0007338241758226458,0,0,10.369482976040354,95.97656038802518,MTFMT;MTHFD1L;SHMT2;SHMT1;MTHFS;ALDH1L2,7.98825,758
28,KEGG_2021_Human,Arginine and proline metabolism,9/50,0.00014240122989115717,0.0010557332560896,0,0,5.32386539055264,47.15274065622509,OAT;ALDH2;CKMT1B;PYCR1;PYCR2;HOGA1;LAP3;ALDH18A1;AGMAT,4.79295,758
29,KEGG_2021_Human,"Glycine, serine and threonine metabolism",8/40,0.000154629346511777,0.0011081769833344,0,0,6.058470290771176,53.15992408037117,ALAS1;GLDC;SHMT2;SHMT1;CHDH;DLD;GCAT;GNMT,5.325500000000001,758
30,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,8/43,0.00026230381367604844,0.0018192038690435,0,0,5.538305941845765,45.66891029471565,ALAS1;COX15;MMAB;CPOX;BLVRB;HCCS;PPOX;EARS2,4.953953488372093,758
31,KEGG_2021_Human,Peroxisome,11/82,0.00040669974527660926,0.0027325139135772,0,0,3.761171087438336,29.365100185836276,HMGCL;PRDX5;ACSL1;ECH1;NUDT19;ACSL4;MPV17;PEX1;ACAA1;HMGCLL1;DHRS4,3.571981707317073,758
32,KEGG_2021_Human,Central carbon metabolism in cancer,10/70,0.0004430351478992828,0.0028864411151013,0,0,4.043303760033798,31.22183143700794,PDHA1;SCO2;SLC2A2;PDHB;HK2;LDHAL6A;GLS;HK1;PDK1;SIRT3,3.8039285714285715,758
33,KEGG_2021_Human,Fatty acid biosynthesis,5/18,0.0005576285752407867,0.0035261806963755,0,0,9.29471032745592,69.63427305168355,ACSL1;ACSL4;ACSF3;HSD17B8;MCAT,7.396527777777778,758
34,KEGG_2021_Human,Proximal tubule bicarbonate reclamation,5/23,0.0018555186501608,0.0113981859938454,0,0,6.711097117268402,42.21005620491787,GLUD1;SLC25A10;PCK1;GLS;PCK2,5.78858695652174,758
35,KEGG_2021_Human,PPAR signaling pathway,9/74,0.0026822075749234,0.0160187396835708,0,0,3.3539240506329118,19.85897034564007,CYP27A1;CPT1A;CPT2;ACSL1;ACSL4;ACADM;ACAA1;PCK1;PCK2,3.2384797297297294,758
0,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,12/143,8.164646736128566e-05,0.0203299703729601,0,0,4.138540742055743,38.95654754269868,GSK3B;MAP2K1;ZFHX3;PCGF5;KAT6A;COMMD3-BMI1;FZD8;INHBA;IL6ST;BMI1;ACVR1B;ACVR2B,4.035170247359863,760
0,KEGG_2021_Human,Ribosome,85/158,4.364015914128276e-82,6.1532624389208685e-80,0,0,37.0235480584173,6935.939101643254,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPL10L;RPLP0;RPL10A;RPL8;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPL36A-HNRNPH2;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;RPL35A;RPL23A;RPL3L;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL22L1;FAU;RPS21;RSL24D1;RPS24;RPL26L1;RPS23,16.48911756670613,762
1,KEGG_2021_Human,Coronavirus disease,87/232,7.516837739798621e-67,5.299370606558026e-65,0,0,19.069651741293534,2903.469957595286,RPL4;RPL5;RPL30;RPL3;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL10L;ADAR;RPL8;RPL10A;RPL6;RPL7;RPS15;RPS4X;RPS14;RPL7A;RPS17;RPS16;RPL18A;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPS11;RPL39;RPS10;RPS13;RPS12;RPS9;RPL21;RPL36A-HNRNPH2;RPS7;RPS8;RPL23;RPS5;RPL22;RPS6;RPL13A;RPSA;RPS3A;RPL37A;RPL24;RPL27;RPL26;RPL29;RPL28;RPL10;RPL12;RPL11;RPL36A;RPS27L;RPS15A;RPL14;RPS3;RPL13;RPL15;RPS2;RPL18;RPS27A;RPL17;RPL19;RPL41;EIF2AK2;RPL35A;RPL23A;RPL3L;RPS26;RPS25;RPS28;RPS27;RPS29;RPL27A;RPS20;RPL22L1;FAU;RPS21;RSL24D1;RPS24;RPL26L1;RPS23,11.49388489208633,762
2,KEGG_2021_Human,Ribosome biogenesis in eukaryotes,46/108,1.2965892800640564e-38,6.093969616301065e-37,0,0,22.17511520737327,1934.523707029968,RBM28;POP1;NVL;WDR3;HEATR1;FCF1;NAT10;SNU13;PWP2;AK6;WDR43;NOL6;RRP7A;FBL;EMG1;NOB1;TCOF1;BMS1;GAR1;RIOK2;RIOK1;UTP14A;UTP14C;UTP15;NOP56;WDR36;NOP58;UTP6;UTP4;IMP3;WDR75;IMP4;GNL2;UTP18;GTPBP4;GNL3;RCL1;TBL3;LSG1;XRN1;EIF6;DKC1;XRN2;NHP2;MPHOSPH10;NOP10,13.05478284039435,762
3,KEGG_2021_Human,RNA transport,39/186,6.108920136203897e-20,2.1533943480118735e-18,0,0,7.809617856359133,345.5127370854409,EIF4A2;EIF4A1;POP1;EIF4A3;EIF4EBP1;EIF4EBP2;EIF3CL;EIF4EBP3;EIF4E;EIF4B;PAIP1;EIF5B;UPF1;EIF1AX;PABPC4;PYM1;EIF2S2;EIF2S1;EIF1;EEF1A1;EIF2S3;EIF5;EIF3I;EEF1A2;EIF3J;EIF3G;PABPC3;EIF3H;EIF3E;PABPC1;EIF3F;EIF3C;EIF1B;EIF4G3;EIF3D;EIF4G2;EIF3A;EIF4G1;EIF3B,6.426688326757948,762
4,KEGG_2021_Human,RNA degradation,23/79,1.2903990203993464e-15,3.6389252375261573e-14,0,0,11.855911330049262,406.4659881431626,DDX6;ZCCHC7;DIS3;PABPC4;DIS3L;PARN;EXOSC7;EXOSC5;EXOSC10;EXOSC4;XRN1;EXOSC9;C1D;XRN2;DHX36;PABPC3;MTREX;PABPC1;EXOSC3;EXOSC2;EXOSC1;DCP1B;MPHOSPH6,8.923522447864494,762
5,KEGG_2021_Human,Protein export,11/23,7.056801863071706e-11,1.6583484378218507e-09,0,0,26.052773686794307,608.9691013572268,SRP19;SEC61A1;SRP72;SEC61G;SRP54;SRPRA;SRPRB;SRP68;SEC61B;SRP14;SRP9,14.65886768845793,762
6,KEGG_2021_Human,mRNA surveillance pathway,11/98,0.0005591743360168096,0.0112633687683385,0,0,3.5795202546002405,26.80720352175197,HBS1L;UPF1;PABPC4;EIF4A3;PYM1;PABPC3;ETF1;PABPC1;PELO;GSPT2;GSPT1,3.440346498311555,762
0,KEGG_2021_Human,Amyotrophic lateral sclerosis,39/364,1.4374545744490185e-14,3.478640070166625e-12,0,0,5.047368421052632,160.8763757649282,DCTN2;DCTN1;WDR41;AMBRA1;ACTB;NUP160;PSMD8;PSMB6;PSMD9;TUBA1C;TUBB6;TBK1;ACTR1B;ATP5F1B;PSMD4;KIF5B;RB1CC1;NUP62;RAB8A;RANBP2;NUP155;NUP133;RAB39B;ATP5F1C;NUP93;SETX;PSMA5;TUBB2B;PSMC5;PSMA4;TUBB2A;PSMC4;PSMC1;PSMC2;MATR3;SMCR8;TARDBP;ACTR10;SQSTM1,4.546528173022197,805
1,KEGG_2021_Human,Salmonella infection,26/249,6.920536093644733e-10,5.735487659726229e-08,0,0,4.793444691978927,101.10025658077086,DCTN2;DCTN1;ROCK2;CSE1L;ACTB;HSP90B1;TUBA1C;TUBB6;ACTR1B;IRAK1;KIF5B;VPS11;KPNA4;VPS16;KPNA1;VPS18;DYNC1H1;ACTR2;HSP90AA1;EXOC7;TUBB2B;TUBB2A;ELMO1;EXOC5;ACTR10;ARL8B,4.430886894190307,805
2,KEGG_2021_Human,Huntington disease,29/306,7.110108669082101e-10,5.735487659726229e-08,0,0,4.319827706419176,90.99429104835228,DCTN2;DCTN1;AMBRA1;PSMD8;PSMB6;PSMD9;TUBA1C;TUBB6;ACTR1B;ATP5F1B;PSMD4;POLR2A;POLR2B;KIF5B;RB1CC1;POLR2C;POLR2E;POLR2H;POLR2I;ATP5F1C;PSMA5;TUBB2B;PSMC5;PSMA4;TUBB2A;PSMC4;PSMC1;PSMC2;ACTR10,4.021547795745124,805
3,KEGG_2021_Human,Proteasome,11/46,1.1655923885915185e-08,7.051833950978686e-07,0,0,12.642857142857142,230.95277712609945,PSMB6;PSMD8;PSMA5;PSMD9;PSMC5;PSMA4;PSMD4;PSMC4;PSMC1;PSMC2;PSME4,10.147323748484325,805
4,KEGG_2021_Human,Pathways of neurodegeneration,34/475,3.4090841746908706e-08,1.6499967405503814e-06,0,0,3.1882578049296364,54.819660503805856,DCTN2;DCTN1;WDR41;PARK7;AMBRA1;PSMD8;PSMB6;PSMD9;TUBA1C;TUBB6;TBK1;ACTR1B;ATP5F1B;PSMD4;KIF5B;RB1CC1;RAB8A;TRPC3;RAB39B;ATP5F1C;PSMA5;TUBB2B;PSMC5;PSMA4;TUBB2A;PSMC4;PSMC1;PSMC2;SMCR8;CALM1;TARDBP;UBA52;SQSTM1;ACTR10,3.0373998741874604,805
5,KEGG_2021_Human,Spinocerebellar ataxia,17/143,9.657563233387469e-08,3.8952171707996125e-06,0,0,5.46993092913595,88.35546271561454,TRPC3;AMBRA1;PSMD8;PSMA5;PSMB6;PSMD9;AFG3L2;PSMC5;PSMA4;KAT5;PSMD4;OPA1;PSMC4;RB1CC1;PSMC1;PSMC2;ATXN10,5.044632658178474,805
6,KEGG_2021_Human,RNA polymerase,8/31,6.35915186856894e-07,2.1984496459909764e-05,0,0,13.914471922149808,198.534477136142,POLR3A;POLR2A;POLR2B;POLR1A;POLR2C;POLR2E;POLR2H;POLR2I,10.950777535021206,805
7,KEGG_2021_Human,RNA transport,18/186,9.170055199258484e-07,2.7739416977756912e-05,0,0,4.343441150044924,60.38318057016018,RANBP2;EIF2B4;PRMT5;EIF2B2;NUP155;NUP133;NUP160;NUP93;XPOT;CLNS1A;NUP62;XPO5;EIF4EBP1;GEMIN5;PABPC1;TARDBP;EIF3D;KPNB1,4.106541575632953,805
8,KEGG_2021_Human,Autophagy,15/137,1.5819058347410694e-06,4.2535690223037645e-05,0,0,4.964907786885246,66.31567857955653,PRKAA1;STX17;IRS4;WDR41;RAB39B;IRS2;AMBRA1;RAB33B;RPTOR;PPP2CB;TBK1;RB1CC1;SMCR8;SQSTM1;RAB8A,4.646087184110274,805
9,KEGG_2021_Human,Parkinson disease,20/249,4.269370612534354e-06,0.00010331876882333136,0,0,3.5441967363824407,43.82060488636025,PARK7;ATP5F1C;PSMD8;PSMA5;PSMB6;PSMD9;TUBA1C;TUBB2B;PSMC5;TUBB6;PSMA4;TUBB2A;ATP5F1B;PSMD4;PSMC4;PSMC1;KIF5B;PSMC2;CALM1;UBA52,3.4083745339925438,805
10,KEGG_2021_Human,Prion disease,19/273,5.4411159413176695e-05,0.0011970455070898,0,0,3.0252845232581222,29.705091115993472,HSPA8;ATP5F1C;PSMD8;PSMA5;PSMB6;PSMD9;TUBA1C;STIP1;TUBB2B;PSMC5;TUBB6;PSMA4;TUBB2A;ATP5F1B;PSMD4;PSMC4;PSMC1;KIF5B;PSMC2,2.9533003517067264,805
11,KEGG_2021_Human,Alzheimer disease,22/369,0.00014375466934217615,0.0026903681274238,0,0,2.567924401849742,22.719460506786756,IRS4;IRS2;AMBRA1;ATP5F1C;PSMD8;PSMA5;PSMB6;PSMD9;TUBA1C;TUBB2B;PSMC5;TUBB6;PSMA4;TUBB2A;ATP5F1B;PSMD4;PSMC4;PSMC1;KIF5B;RB1CC1;PSMC2;CALM1,2.529956056532677,805
12,KEGG_2021_Human,Insulin signaling pathway,12/137,0.0001565428979461673,0.0026903681274238,0,0,3.851925465838509,33.751266116641055,PPP1CB;RPTOR;PYGB;PRKAA1;EXOC7;RPS6;IRS4;EIF4EBP1;IRS2;CALM1;PRKCZ;HK2,3.7168697472882193,805
13,KEGG_2021_Human,Propanoate metabolism,6/34,0.0001663734714772985,0.0026903681274238,0,0,8.535056967572306,74.26588181422987,SUCLA2;PCCA;PCCB;SUCLG2;SUCLG1;ACADS,7.488399343801265,805
14,KEGG_2021_Human,"Valine, leucine and isoleucine degradation",7/48,0.00016675835500560974,0.0026903681274238,0,0,6.809676129548181,59.23713274225377,HADHB;ALDH2;PCCA;MCCC1;PCCB;ACADM;ACADS,6.188330013280213,805
15,KEGG_2021_Human,AMPK signaling pathway,11/120,0.00019578525663760816,0.0029612520066438,0,0,4.0442035029191,34.53139977683646,RPTOR;PPP2CB;PRKAA1;PFKL;IRS4;EIF4EBP1;IRS2;HMGCR;EEF2;PFKM;RAB8A,3.889807436918991,805
16,KEGG_2021_Human,Coronavirus disease,16/232,0.0002301207143134186,0.0032758360508145,0,0,2.982911930719864,24.987574466308107,STAT1;RPS8;RPL23;MX2;RPLP0;RPL11;RPS6;MX1;RPL23A;RPS14;TBK1;IRAK1;RPL13;UBA52;RPS21;JAK1,2.9265008929798046,805
17,KEGG_2021_Human,Cell cycle,11/124,0.0002611429492620044,0.0035109218734113,0,0,3.900241351568785,32.178717406046886,TFDP1;MCM7;PRKDC;YWHAB;ANAPC4;MCM4;CDC7;SMC3;SMC1A;MAD1L1;MAD2L1,3.76432977766354,805
18,KEGG_2021_Human,Phototransduction,5/28,0.0005584110251727641,0.0071123930574636,0,0,8.643300798580302,64.74191221998188,SLC24A1;GNB1;CNGA1;CALM1;CNGB1,7.577546955036994,805
19,KEGG_2021_Human,Citrate cycle (TCA cycle),5/30,0.000777408455270493,0.0094066423087729,0,0,7.951020408163266,56.92568573074015,SUCLA2;SUCLG2;SUCLG1;PDHB;IDH3A,7.072377158034528,805
20,KEGG_2021_Human,Spliceosome,11/150,0.0012966843627024,0.0142806460197595,0,0,3.1664486592544145,21.05037578091683,HSPA8;HNRNPM;DDX5;HNRNPK;U2AF2;PRPF40A;SNRNP200;PRPF19;BCAS2;U2SURP;CHERP,3.111845949535193,805
21,KEGG_2021_Human,Pathogenic Escherichia coli infection,13/197,0.0012982405472508,0.0142806460197595,0,0,2.8320967887425583,18.824226179487848,ACTR2;ROCK2;MYO5A;ACTB;TUBA1C;TUBB2B;TUBB6;MYO1B;TUBB2A;MYO1C;IRAK1;ABCF2;MYO1G,2.8002305498816917,805
22,KEGG_2021_Human,Phagosome,11/152,0.0014429020294818,0.0151818387449828,0,0,3.121212121212121,20.416157157534027,EEA1;TUBA1C;DYNC1H1;TUBB6;TUBB2B;TUBB2A;TFRC;ATP6V1H;SEC22B;FCGR2C;ACTB,3.07090060809394,805
23,KEGG_2021_Human,Longevity regulating pathway,8/102,0.0038288656724467,0.0386077288638384,0,0,3.3921971252566734,18.878210287027457,RPTOR;HSPA8;PRKAA1;RB1CC1;IRS4;EIF4EBP1;EHMT1;IRS2,3.328177486133896,805
24,KEGG_2021_Human,Oocyte meiosis,9/129,0.0048397817209588,0.0457955150111486,0,0,2.9915123456790123,15.947410260046215,PPP1CB;PPP2CB;YWHAB;ANAPC4;SMC3;CALM1;SMC1A;MAD1L1;MAD2L1,2.960529973130733,805
25,KEGG_2021_Human,ABC transporters,5/45,0.0049201792987184,0.0457955150111486,0,0,4.965561224489796,26.38902974805673,ABCG8;ABCG5;ABCB10;ABCB7;ABCB5,4.714918105356352,805
0,KEGG_2021_Human,Parkinson disease,6/249,1.2634642129135191e-05,0.0013645413499466,0,0,13.521947873799723,152.51497147166245,TUBB2B;TUBA1A;UBC;RPS27A;UBA52;TUBA4A,12.221457257601834,852
1,KEGG_2021_Human,Pathways of neurodegeneration,7/475,5.356356561045503e-05,0.0028924325429645,0,0,8.32905982905983,81.91331717677222,TUBB2B;TUBA1A;SIGMAR1;UBC;RPS27A;UBA52;TUBA4A,7.474385964912281,852
2,KEGG_2021_Human,Ubiquitin mediated proteolysis,4/140,0.000209392261427718,0.0075381214113978,0,0,15.342105263157896,129.96759497398807,FBXW7;UBC;RPS27A;UBA52,14.491156462585034,852
3,KEGG_2021_Human,Mitophagy,3/68,0.0003924528755522668,0.0105962276399112,0,0,23.542011834319528,184.6422138900429,UBC;RPS27A;UBA52,22.376050420168063,852
4,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,4/193,0.0007062936542367564,0.0150237050926992,0,0,11.010303536619324,79.88503122552679,CREB1;UBC;RPS27A;UBA52,10.511719713792251,852
5,KEGG_2021_Human,Gap junction,3/88,0.0008346502829277348,0.0150237050926992,0,0,17.984615384615385,127.48390557489296,TUBB2B;TUBA1A;TUBA4A,17.290584415584416,852
6,KEGG_2021_Human,Prostate cancer,3/97,0.0011068290699232,0.0170767913645307,0,0,16.25531914893617,110.6378642299196,HSP90AA1;ZEB1;CREB1,15.686303387334315,852
7,KEGG_2021_Human,Salmonella infection,4/249,0.0018106103222769,0.0244432393507387,0,0,8.469602577873255,53.477843916796814,HSP90AA1;TUBB2B;TUBA1A;TUBA4A,8.147638171734556,852
8,KEGG_2021_Human,Prion disease,4/273,0.0025284497727658,0.0303413972731904,0,0,7.704558794756408,46.07440881747783,TUBB2B;CREB1;TUBA1A;TUBA4A,7.431362288505145,852
9,KEGG_2021_Human,Huntington disease,4/306,0.00380615805851,0.0390438225579543,0,0,6.851167654234925,38.1687797874079,TUBB2B;CREB1;TUBA1A;TUBA4A,6.629940865234983,852
10,KEGG_2021_Human,Phagosome,3/152,0.0039766856309027,0.0390438225579543,0,0,10.2266391326794,56.52576959216085,TUBB2B;TUBA1A;TUBA4A,10.01033834586466,852
0,KEGG_2021_Human,Rap1 signaling pathway,5/210,0.0001930231054681048,0.0324278817186416,0,0,10.468716861081656,89.53580159428769,AKT3;P2RY1;PLCG1;EFNA5;CALM2,9.944911297852473,857
1,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,4/150,0.0005775871318629977,0.0425796930614477,0,0,11.543573302244244,86.07640028515442,CREB1;MYL2;AKT3;CALM2,11.13830065359477,857
2,KEGG_2021_Human,Glioma,3/75,0.000926798741435889,0.0425796930614477,0,0,17.25434027777778,120.50041514783926,AKT3;PLCG1;CALM2,16.707450980392156,857
3,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,4/193,0.0014740075926765,0.0425796930614477,0,0,8.897894855341663,58.01223091432005,CREB1;AKT3;PLCG1;CALM2,8.656710352534796,857
4,KEGG_2021_Human,Focal adhesion,4/201,0.0017104551315609,0.0425796930614477,0,0,8.533102926881952,54.36436278076743,MYL2;AKT3;ITGB8;LAMC1,8.312164666861769,857
5,KEGG_2021_Human,Circadian entrainment,3/97,0.0019455397883127,0.0425796930614477,0,0,13.201462765957446,82.40637964942252,PER1;CREB1;CALM2,12.918132201334142,857
6,KEGG_2021_Human,PI3K-Akt signaling pathway,5/354,0.0020350809618085,0.0425796930614477,0,0,6.104397657904572,37.83029327695501,CREB1;AKT3;ITGB8;LAMC1;EFNA5,5.899523651268417,857
7,KEGG_2021_Human,Lipid and atherosclerosis,4/215,0.0021856913773158,0.0425796930614477,0,0,7.961278612483614,48.76938427592177,POU2F1;AKT3;PLCG1;CALM2,7.770907432740538,857
8,KEGG_2021_Human,Glucagon signaling pathway,3/107,0.0025727179687962,0.0425796930614477,0,0,11.92608173076923,71.11274907078867,CREB1;AKT3;CALM2,11.7108301264431,857
9,KEGG_2021_Human,Circadian rhythm,2/31,0.0028275211870267,0.0425796930614477,0,0,28.036593947924,164.52868226245067,PER1;CREB1,26.947501581277674,857
10,KEGG_2021_Human,Ras signaling pathway,4/232,0.0028768477066769,0.0425796930614477,0,0,7.361328854050019,43.07157776602216,AKT3;PLCG1;EFNA5;CALM2,7.2014874915483436,857
11,KEGG_2021_Human,"Growth hormone synthesis, secretion and action",3/119,0.0034739585008613,0.0425796930614477,0,0,10.685883620689657,60.50839451746203,CREB1;AKT3;PLCG1,10.52990608007909,857
12,KEGG_2021_Human,Neurotrophin signaling pathway,3/119,0.0034739585008613,0.0425796930614477,0,0,10.685883620689657,60.50839451746203,AKT3;PLCG1;CALM2,10.52990608007909,857
13,KEGG_2021_Human,Shigellosis,4/246,0.0035483077551206,0.0425796930614477,0,0,6.930543344469844,39.09716659219246,MYL2;AKT3;UBE2D1;PLCG1,6.7916467399968115,857
0,KEGG_2021_Human,Glioma,3/75,7.409829587778673e-05,0.0045809486713616,0,0,43.65350877192982,415.15002056214126,MAP2K1;CALM3;PLCG1,38.73090909090909,867
1,KEGG_2021_Human,Rap1 signaling pathway,4/210,7.448697026604308e-05,0.0045809486713616,0,0,21.32901833872708,202.72989513085668,MAP2K1;P2RY1;CALM3;PLCG1,18.44329004329004,867
2,KEGG_2021_Human,Neurotrophin signaling pathway,3/119,0.00029120613130839733,0.0119394513836442,0,0,27.035390199637025,220.1080666104974,MAP2K1;CALM3;PLCG1,24.410236822001526,867
3,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,3/193,0.0011901512306701,0.0309717948233009,0,0,16.44432132963989,110.73071370824228,MAP2K1;CALM3;PLCG1,15.05087140838436,867
4,KEGG_2021_Human,Human immunodeficiency virus 1 infection,3/212,0.0015583922637164,0.0309717948233009,0,0,14.935028959959707,96.5415295018257,MAP2K1;CALM3;PLCG1,13.701972555746138,867
5,KEGG_2021_Human,Lipid and atherosclerosis,3/215,0.0016223482903171,0.0309717948233009,0,0,14.7214498510427,94.5688363583507,POU2F1;CALM3;PLCG1,13.510782241014798,867
6,KEGG_2021_Human,VEGF signaling pathway,2/59,0.0019026387993678,0.0309717948233009,0,0,34.949122807017545,218.93925214748256,MAP2K1;PLCG1,32.82280431432974,867
7,KEGG_2021_Human,Ras signaling pathway,3/232,0.0020159885734139,0.0309717948233009,0,0,13.616869685129856,84.51508427257316,MAP2K1;CALM3;PLCG1,12.520768025078368,867
8,KEGG_2021_Human,Long-term potentiation,2/67,0.0024455975557341,0.0309717948233009,0,0,30.635384615384616,184.22483725138,MAP2K1;CALM3,28.903663500678427,867
9,KEGG_2021_Human,Fc epsilon RI signaling pathway,2/68,0.0025180320994553,0.0309717948233009,0,0,30.169696969696968,180.5438416371124,MAP2K1;PLCG1,28.478609625668447,867
10,KEGG_2021_Human,Non-small cell lung cancer,2/72,0.0028178228656184,0.0315083829519152,0,0,28.44,166.99372823811356,MAP2K1;PLCG1,26.896464646464647,867
11,KEGG_2021_Human,ErbB signaling pathway,2/85,0.0039018419094564,0.0351927078193559,0,0,23.96987951807229,132.94429984239056,MAP2K1;PLCG1,22.782887700534758,867
12,KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,2/89,0.0042686475950166,0.0351927078193559,0,0,22.8632183908046,124.75219602446865,MAP2K1;PLCG1,21.75893769152196,867
13,KEGG_2021_Human,GnRH signaling pathway,2/93,0.0046508761604894,0.0351927078193559,0,0,21.853846153846156,117.37044401027832,MAP2K1;CALM3,20.823069403714566,867
14,KEGG_2021_Human,Fc gamma R-mediated phagocytosis,2/97,0.0050483976369332,0.0351927078193559,0,0,20.929473684210528,110.6893806738124,MAP2K1;PLCG1,19.964386129334585,867
15,KEGG_2021_Human,Phosphatidylinositol signaling system,2/97,0.0050483976369332,0.0351927078193559,0,0,20.929473684210528,110.6893806738124,CALM3;PLCG1,19.964386129334585,867
16,KEGG_2021_Human,Choline metabolism in cancer,2/98,0.0051501523638081,0.0351927078193559,0,0,20.710416666666667,109.117572469987,MAP2K1;PLCG1,19.760667903525047,867
